,lalvoterid,zip,age,gender_F,gender_M,religion_Buddhist,religion_Catholic,religion_Christian,religion_Eastern Orthodox,religion_Greek Orthodox,religion_Hindu,religion_Islamic,religion_Jewish,religion_Lutheran,religion_Protestant,religion_Shinto,ethnicity_East and South Asian,ethnicity_European,ethnicity_Hispanic and Portuguese,ethnicity_Likely African-American,ethnicity_Other
4487,LALDC563351688,20010.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4488,LALDC563352795,20016.0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4489,LALDC563352823,20019.0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4490,LALDC563353366,20001.0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4491,LALDC563355190,20024.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4492,LALDC563355339,20020.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4493,LALDC563356085,20002.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4494,LALDC582458165,20018.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4495,LALDC582458233,20009.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,LALDC582459489,20009.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4497,LALDC582461821,20009.0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4498,LALDC582464391,20017.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4499,LALDC582467598,20020.0,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4500,LALDC582468017,20009.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4501,LALDC582468355,20002.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4502,LALDC582470970,20001.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4503,LALDC582476794,20002.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4504,LALDC582477227,20011.0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4505,LALDC582477484,20020.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4506,LALDC582482333,20002.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4507,LALDC582483985,20020.0,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4508,LALDC593245508,20037.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4509,LALDC593250698,20012.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4510,LALDC593252368,20011.0,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4511,LALDC174893904,20001.0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4512,LALDC174894843,20019.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4513,LALDC174895134,20008.0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4514,LALDC174896565,20007.0,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4515,LALDC174897320,20009.0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4516,LALDC174901870,20010.0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4517,LALDC174904736,20011.0,84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4518,LALDC174905033,20012.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4519,LALDC174907791,20003.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4520,LALDC174908279,20019.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4521,LALDC174908948,20016.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4522,LALDC174910673,20011.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,LALDC174912352,20011.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4524,LALDC174915944,20011.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4525,LALDC174922304,20007.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4526,LALDC174923283,20017.0,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4527,LALDC174924398,20001.0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4528,LALDC174924704,20010.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4529,LALDC174926744,20012.0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4530,LALDC174928203,20024.0,39,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4531,LALDC174928334,20009.0,54,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4532,LALDC174936410,20008.0,52,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4533,LALDC174937194,20019.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4534,LALDC174938023,20002.0,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4535,LALDC174938460,20020.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4536,LALDC174940708,20010.0,42,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4537,LALDC174951696,20020.0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4538,LALDC174954259,20017.0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4539,LALDC174960033,20017.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4540,LALDC174960171,20011.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4541,LALDC174962903,20002.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4542,LALDC174963157,20020.0,74,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4543,LALDC174967126,20018.0,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4544,LALDC174969327,20011.0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4545,LALDC174971272,20032.0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4546,LALDC174977972,20036.0,37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4547,LALDC174984040,20001.0,31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4548,LALDC174986886,20019.0,31,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4549,LALDC174990661,20011.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4550,LALDC174996068,20019.0,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4551,LALDC174999384,20016.0,63,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4552,LALDC175000800,20001.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4553,LALDC175005086,20020.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4554,LALDC175013915,20011.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4555,LALDC175016132,20015.0,91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4556,LALDC175028413,20020.0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4557,LALDC175031076,20009.0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4558,LALDC175031926,20016.0,42,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4559,LALDC175032553,20002.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4560,LALDC175032856,20032.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4561,LALDC175035134,20003.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4562,LALDC175039107,20018.0,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4563,LALDC175040293,20020.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4564,LALDC175041593,20016.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4565,LALDC175047043,20019.0,83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4566,LALDC175052430,20007.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4567,LALDC175052989,20016.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4568,LALDC409297244,20016.0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4569,LALDC409303480,20017.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4570,LALDC409305214,20003.0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4571,LALDC409312438,20002.0,74,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4572,LALDC409325179,20015.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,LALDC409336776,20009.0,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4574,LALDC409337135,20002.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4575,LALDC409344736,20020.0,48,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4576,LALDC409348469,20015.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4577,LALDC409348944,20002.0,55,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4578,LALDC430628337,20018.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4579,LALDC430629603,20007.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4580,LALDC430633295,20003.0,70,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4581,LALDC430633365,20002.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4582,LALDC455560620,20002.0,39,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4583,LALDC455571477,20020.0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4584,LALDC455571502,20002.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4585,LALDC455573091,20036.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4586,LALDC455576009,20016.0,65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4587,LALDC455577957,20032.0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4588,LALDC455586876,20019.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4589,LALDC455588516,20007.0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,LALDC471476478,20009.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4591,LALDC471477498,20017.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4592,LALDC475454193,20003.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4593,LALDC475454462,20017.0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4594,LALDC475457303,20018.0,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4595,LALDC475457413,20036.0,59,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4596,LALDC486516716,20010.0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4597,LALDC486517722,20032.0,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4598,LALDC486518740,20009.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4599,LALDC486525036,20002.0,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4600,LALDC486531021,20020.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4601,LALDC505982621,20001.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4602,LALDC505985888,20009.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4603,LALDC505986133,20002.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4604,LALDC505989546,20064.0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4605,LALDC505989771,20002.0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4606,LALDC505989974,20020.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4607,LALDC505989992,20002.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4608,LALDC505996011,20002.0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4609,LALDC505996547,20037.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4610,LALDC506000027,20011.0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4611,LALDC506000395,20024.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4612,LALDC506000971,20032.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4613,LALDC506002562,20008.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4614,LALDC506003109,20002.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4615,LALDC506005924,20017.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4616,LALDC506007763,20010.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4617,LALDC506010566,20020.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4618,LALDC506015545,20011.0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4619,LALDC506017196,20009.0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4620,LALDC506018992,20019.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4621,LALDC506022905,20011.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4622,LALDC506025590,20024.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4623,LALDC506026066,20019.0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4624,LALDC506026914,20007.0,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4625,LALDC519090615,20005.0,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4626,LALDC537041891,20008.0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4627,LALDC537041892,20002.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4628,LALDC537054546,20015.0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4629,LALDC537056830,20010.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4630,LALDC537057804,20003.0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4631,LALDC548079370,20003.0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4632,LALDC548079869,20002.0,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4633,LALDC548082637,20007.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4634,LALDC548084276,20002.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4635,LALDC548086523,20002.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4636,LALDC548088146,20002.0,54,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4637,LALDC548088669,20008.0,47,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4638,LALDC548089978,20002.0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4639,LALDC548090045,20020.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4640,LALDC548091472,20032.0,49,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4641,LALDC548092833,20011.0,49,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4642,LALDC548099072,20018.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4643,LALDC548099408,20011.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4644,LALDC548100876,20015.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,LALDC551181695,20002.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4646,LALDC551186822,20019.0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4647,LALDC551187631,20009.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4648,LALDC551188535,20003.0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4649,LALDC551191639,20001.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4650,LALDC551194688,20019.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4651,LALDC551196318,20017.0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4652,LALDC551197433,20009.0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4653,LALDC551198186,20019.0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4654,LALDC551200420,20011.0,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4655,LALDC551200960,20059.0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4656,LALDC551206485,20011.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4657,LALDC551209199,20007.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4658,LALDC563349272,20019.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4659,LALDC563350581,20024.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4660,LALDC563352626,20002.0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4661,LALDC563355122,20020.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4662,LALDC563355802,20008.0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4663,LALDC563358524,20001.0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4664,LALDC563358722,20003.0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4665,LALDC582459317,20011.0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4666,LALDC582460645,20016.0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4667,LALDC582463239,20010.0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,LALDC582463587,20008.0,35,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4669,LALDC582464562,20002.0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4670,LALDC582465871,20020.0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4671,LALDC582466255,20007.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4672,LALDC582469241,20009.0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,LALDC582470462,20016.0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4674,LALDC582472020,20017.0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4675,LALDC582472433,20002.0,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4676,LALDC582472504,20001.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4677,LALDC582472589,20003.0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4678,LALDC582477041,20009.0,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4679,LALDC582479564,20011.0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4680,LALDC582481014,20018.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4681,LALDC582482586,20007.0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4682,LALDC593245327,20008.0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4683,LALDC593245876,20007.0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4684,LALDC593247537,20007.0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4685,LALDC593249118,20005.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4686,LALDC593249851,20024.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4687,LALDC593249922,20008.0,41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4688,LALDC593250031,20003.0,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,LALDC593250987,20020.0,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4690,LALDC593251236,20009.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4691,LALDC593252589,20020.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4692,LALDC593254159,20019.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4693,LALDC593254527,20019.0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4694,LALDC596415650,20012.0,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4695,LALDC596419159,20005.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4696,LALDC596419572,20011.0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4697,LALDC596420736,20036.0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4698,LALDC596422346,20001.0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4699,LALDC596422427,20011.0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,LALDC174860917,20032.0,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4701,LALDC174862922,20020.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4702,LALDC174866639,20020.0,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4703,LALDC174870693,20018.0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4704,LALDC174872436,20007.0,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4705,LALDC174874068,20002.0,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4706,LALDC174875518,20008.0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4707,LALDC174876966,20012.0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4708,LALDC174879130,20019.0,69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4709,LALDC174887219,20008.0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,LALDC174892771,20008.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4711,LALDC174896876,20003.0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4712,LALDC174900394,20001.0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4713,LALDC174901801,20003.0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4714,LALDC174906292,20009.0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4715,LALDC174908928,20019.0,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4716,LALDC174914244,20002.0,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4717,LALDC174925936,20008.0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4718,LALDC174927200,20015.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4719,LALDC174928513,20037.0,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4720,LALDC174929118,20002.0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4721,LALDC174930364,20019.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4722,LALDC174931830,20019.0,56,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4723,LALDC174931946,20009.0,63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4724,LALDC174940752,20016.0,55,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4725,LALDC174952113,20019.0,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4726,LALDC174958145,20003.0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4727,LALDC174960316,20001.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4728,LALDC174966795,20001.0,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4729,LALDC174971844,20002.0,43,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4730,LALDC174976826,20015.0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4731,LALDC174983721,20019.0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4732,LALDC174984499,20012.0,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4733,LALDC174985682,20007.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4734,LALDC174986663,20036.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4735,LALDC174990524,20011.0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4736,LALDC174991836,20010.0,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4737,LALDC174993367,20015.0,72,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4738,LALDC174993690,20024.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4739,LALDC174994661,20018.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4740,LALDC174996251,20019.0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4741,LALDC174998394,20019.0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
